245,227,Skarmory,Armor Bird,Steel,Flying,1.7,50.5,Keen Eye,Sturdy,Final,1,Skarmory,None,None,None,3,6,2,5,5,10,1,3,2,5,5,Ace,Original,1,Skarmory,None,None,Leer,Starter,Peck,Starter,Sand Attack,Beginner,Swift,Beginner,Metal Claw,Beginner,Agility,Amateur,Fury Attack,Amateur,Feint,Amateur,Air Cutter,Amateur,Spikes,Amateur,Metal Sound,Amateur,Steel Wing,Amateur,Autotomize,Ace,Air Slash,Ace,Slash,Ace,Night Slash,Ace,Brave Bird,Pro,Ominous Wind,Pro,Pursuit,Pro,,,,,,,,,,,,,,,,
246,228,Houndour,Dark,Dark,Fire,0.6,10.8,Early Bird,Flash Fire,First,2,Houndour,Houndoom,None,None,2,5,2,5,1,2,3,6,2,4,3,Beginner,Original,1,Houndour,None,None,Ember,Starter,Leer,Starter,Howl,Beginner,Smog,Beginner,Bite,Beginner,Roar,Amateur,Odor Sleuth,Amateur,Beat Up,Amateur,Fire Fang,Amateur,Feint Attack,Amateur,Embargo,Amateur,Flamethrower,Amateur,Foul Play,Ace,Crunch,Ace,Nasty Plot,Ace,Inferno,Ace,Super Fang,Pro,Reversal,Pro,Feint,Pro,,,,,,,,,,,,,,,,
247,229,Houndoom,Dark,Dark,Fire,1.4,35,Early Bird,Flash Fire,Final,2,Houndour,Houndoom,None,None,3,6,3,6,1,3,3,7,2,5,5,Amateur,Original,2,Houndoom,Mega Houndoom,None,Ember,Starter,Leer,Starter,Bite,Beginner,Howl,Beginner,Smog,Beginner,Thunder Fang,Amateur,Roar,Amateur,Beat Up,Amateur,Odor Sleuth,Amateur,Feint Attack,Amateur,Fire Fang,Amateur,Flamethrower,Amateur,Embargo,Amateur,Crunch,Ace,Foul Play,Ace,Inferno,Ace,Nasty Plot,Ace,Destiny Bond,Pro,Spite,Pro,Sucker Punch,Pro,,,,,,,,,,,,,,
248,230,Kingdra,Dragon,Water,Dragon,1.8,152,Sniper,Swift Swim,Final,3,Horsea,Seadra,Kingdra,None,3,6,3,6,3,6,3,6,3,6,5,Ace,Original,1,Kingdra,None,None,Bubble,Starter,Leer,Starter,Water Gun,Beginner,Smokescreen,Beginner,Focus Energy,Amateur,Yawn,Amateur,Agility,Amateur,Bubble Beam,Amateur,Brine,Amateur,Twister,Amateur,Dragon Dance,Ace,Hydro Pump,Ace,Dragon Pulse,Ace,Draco Meteor,Pro,Dragon Breath,Pro,Muddy Water,Pro,,,,,,,,,,,,,,,,,,,,,,
249,231,Phanpy,Long Nose,Ground,None,0.5,33.5,Pickup,-,First,2,Phanpy,Donphan,None,None,2,5,1,3,2,5,1,3,1,3,7,Beginner,Original,1,Phanpy,None,None,Defense Curl,Starter,Growl,Starter,Odor Sleuth,Starter,Tackle,Starter,Flail,Beginner,Take Down,Beginner,Rollout,Amateur,Natural Gift,Amateur,Slam,Amateur,Charm,Amateur,Endure,Ace,Last Resort,Ace,Double-Edge,Ace,Play Rough,Pro,Ice Shard,Pro,Mud Slap,Pro,,,,,,,,,,,,,,,,,,,,,,
250,232,Donphan,Armor,Ground,None,1.1,120,Sturdy,-,Final,2,Phanpy,Donphan,None,None,4,8,1,3,4,8,2,4,2,4,6,Amateur,Original,1,Donphan,None,None,Defense Curl,Starter,Horn Attack,Starter,Growl,Starter,Fire Fang,Beginner,Thunder Fang,Beginner,Rapid Spin,Beginner,Bulldoze,Amateur,Knock Off,Amateur,Rollout,Amateur,Magnitude,Amateur,Slam,Amateur,Fury Attack,Amateur,Assurance,Amateur,Scary Face,Ace,Earthquake,Ace,Giga Impact,Ace,Counter,Pro,Ice Shard,Pro,Fissure,Pro,,,,,,,,,,,,,,,,
251,233,Porygon2,Virtual,Normal,None,0.6,32.5,Download,Trace,Second,3,Porygon,Porygon2,Porygon-Z,None,2,5,2,4,3,6,3,7,3,6,6,Ace,Original,1,Porygon2,None,None,Conversion,Starter,Conversion 2,Starter,Tackle,Starter,Defense Curl,Beginner,Psybeam,Beginner,Agility,Amateur,Recover,Amateur,Magnet Rise,Amateur,Signal Beam,Amateur,Recycle,Amateur,Discharge,Amateur,Lock-On,Amateur,Tri Attack,Amateur,Magic Coat,Ace,Zap Cannon,Ace,Hyper Beam,Ace,Gravity,Pro,Pain Split,Pro,Shock Wave,Pro,,,,,,,,,,,,,,,,
252,234,Stantler,Big Horn,Normal,None,1.4,71.2,Frisk,Intimidate,Final,1,Stantler,None,None,None,3,7,3,6,2,4,3,6,2,5,5,Amateur,Original,1,Stantler,None,None,Tackle,Starter,Astonish,Starter,Leer,Beginner,Take Down,Beginner,Hypnosis,Amateur,Stomp,Amateur,Sand Attack,Amateur,Me First,Amateur,Confuse Ray,Amateur,Calm Mind,Amateur,Role Play,Amateur,Zen Headbutt,Amateur,Jump Kick,Ace,Imprison,Ace,Captivate,Ace,Disable,Pro,Megahorn,Pro,Thrash,Pro,,,,,,,,,,,,,,,,,,
253,235,Smeargle,Painter,Normal,None,1.2,58,Own Tempo,Technician,Final,1,Smeargle,None,None,None,1,2,3,6,1,3,1,2,2,4,5,Amateur,Original,1,Smeargle,None,None,Sketch,Starter,Sketch,Starter,Sketch,Beginner,Sketch,Beginner,Sketch,Amateur,Sketch,Amateur,Sketch,Ace,Sketch,Ace,Sketch,Pro,Sketch,Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,236,Tyrogue,Scuffle,Fighting,None,0.7,21,Guts,Steadfast,First,2,Tyrogue,Split,None,None,1,3,1,3,1,3,1,3,1,3,3,Beginner,Original,1,Tyrogue,None,None,Tackle,Starter,Foresight,Beginner,Helping Hand,Amateur,Fake Out,Amateur,Work Up,Pro,Role Play,Pro,Seismic Toss,Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,237,Hitmontop,Handstand,Fighting,None,1.4,48,Intimidate,Technician,Final,2,Tyrogue,Hitmontop,None,None,3,7,2,5,3,7,1,3,4,8,4,Ace,Original,1,Hitmontop,None,None,Revenge,Starter,Rolling Kick,Starter,Focus Energy,Beginner,Quick Attack,Beginner,Pursuit,Amateur,Triple Kick,Amateur,Rapid Spin,Amateur,Counter,Amateur,Feint,Amateur,Agility,Amateur,Gyro Ball,Amateur,Quick Guard,Amateur,Wide Guard,Ace,Detect,Ace,Close Combat,Ace,Endeavor,Ace,Mach Punch,Pro,High Jump Kick,Pro,Twister,Pro,,,,,,,,,,,,,,,,
256,238,Smoochum,Kiss,Ice,Psychic,0.4,6,Forewarn,Oblivious,First,2,Smoochum,Jynx,None,None,1,2,2,5,1,2,3,7,2,5,3,Starter,Original,1,Smoochum,None,None,Pound,Starter,Lick,Beginner,Sweet Kiss,Beginner,Powder Snow,Beginner,Confusion,Amateur,Sing,Amateur,Heart Stamp,Amateur,Mean Look,Amateur,Fake Tears,Amateur,Lucky Chant,Amateur,Avalanche,Amateur,Psychic,Ace,Copycat,Ace,Perish Song,Ace,Blizzard,Ace,Fake Out,Pro,Helping Hand,Pro,Magic Coat,Pro,,,,,,,,,,,,,,,,,,
257,239,Elekid,Electric,Electric,None,0.6,23.5,Static,-,First,3,Elekid,Electabuzz,Electivire,None,2,5,3,7,1,3,2,5,2,4,3,Beginner,Original,1,Elekid,None,None,Leer,Starter,Quick Attack,Starter,Thunder Shock,Beginner,Low Kick,Beginner,Swift,Amateur,Shock Wave,Amateur,Thunder Wave,Amateur,Electro Ball,Amateur,Light Screen,Amateur,Thunder Punch,Amateur,Screech,Amateur,Thunderbolt,Ace,Discharge,Ace,Thunder,Ace,Meditate,Pro,Karate Chop,Pro,Uproar,Pro,,,,,,,,,,,,,,,,,,,,
258,240,Magby,Live Coal,Fire,None,0.7,21.4,Flame Body,-,First,3,Magby,Magmar,Magmortar,None,3,6,3,6,1,3,2,5,2,4,3,Beginner,Original,1,Magby,None,None,Leer,Starter,Smog,Starter,Ember,Beginner,Smokescreen,Beginner,Feint Attack,Beginner,Fire Spin,Amateur,Clear Smog,Amateur,Flame Burst,Amateur,Confuse Ray,Amateur,Fire Punch,Amateur,Lava Plume,Ace,Sunny Day,Ace,Flamethrower,Ace,Fire Blast,Ace,Karate Chop,Pro,Belch,Pro,Screech,Pro,,,,,,,,,,,,,,,,,,,,
259,241,Miltank,Milk Cow,Normal,None,1.2,75.5,Scrappy,Thick Fat,Final,1,Miltank,None,None,None,3,6,3,7,4,8,1,3,2,5,7,Amateur,Original,1,Miltank,None,None,Tackle,Starter,Growl,Beginner,Defense Curl,Beginner,Stomp,Beginner,Milk Drink,Amateur,Bide,Amateur,Rollout,Amateur,Body Slam,Amateur,Zen Headbutt,Amateur,Captivate,Amateur,Gyro Ball,Ace,Heal Bell,Ace,Wake-Up Slap,Ace,Belch,Pro,Helping Hand,Pro,Mega Kick,Pro,,,,,,,,,,,,,,,,,,,,,,
260,242,Blissey,Happiness,Normal,None,1.5,46.8,Natural Cure,Serene Grace,Final,3,Happiny,Chansey,Blissey,None,1,2,2,4,1,2,2,5,4,9,17,Ace,Original,1,Blissey,None,None,Growl,Starter,Pound,Starter,Tail Whip,Beginner,Defense Curl,Beginner,Double Slap,Beginner,Refresh,Beginner,Bestow,Amateur,Soft Boiled,Amateur,Take Down,Amateur,Minimize,Amateur,Fling,Amateur,Sing,Amateur,Heal Pulse,Amateur,Double-Edge,Ace,Egg Bomb,Ace,Light Screen,Ace,Healing Wish,Ace,Seismic Toss,Pro,Last Resort,Pro,Metronome,Pro,,,,,,,,,,,,,,
261,243,Raikou,Thunder,Electric,None,1.9,178,Pressure,Inner Focus,Unknown,1,Raikou,None,None,None,3,6,4,8,2,5,4,8,3,7,6,Master,Original,1,Raikou,None,None,Bite,Master,Leer,Master,Thunder Shock,Master,Roar,Master,Quick Attack,Master,Spark,Master,Reflect,Master,Crunch,Master,Thunder Fang,Master,Discharge,Master,Extrasensory,Master,Rain Dance,Master,Calm Mind,Master,Thunder,Master,Double Team,Master,Substitute,Master,Volt Switch,Master,Flash,Master,Mimic,Master,Curse,Master,Shock Wave,Master,,,,,,,,,,,,
262,244,Entei,Volcano,Fire,None,2.1,198,Pressure,Inner Focus,Unknown,1,Entei,None,None,None,4,8,3,7,3,6,3,6,2,5,8,Master,Original,1,Entei,None,None,Bite,Master,Leer,Master,Ember,Master,Roar,Master,Fire Spin,Master,Stomp,Master,Flamethrower,Master,Swagger,Master,Fire Fang,Master,Lava Plume,Master,Extrasensory,Master,Fire Blast,Master,Calm Mind,Master,Eruption,Master,Double Team,Master,Substitute,Master,Will-O-Wisp,Master,Rock Smash,Master,Mimic,Master,Curse,Master,Sacred Fire,Master,,,,,,,,,,,,
263,245,Suicune,Aurora,Water,None,2,187,Pressure,Inner Focus,Unknown,1,Suicune,None,None,None,2,5,3,6,4,8,3,6,4,8,7,Master,Original,1,Suicune,None,None,Bite,Master,Leer,Master,Bubble Beam,Master,Rain Dance,Master,Gust,Master,Aurora Beam,Master,Mist,Master,Mirror Coat,Master,Ice Fang,Master,Tailwind,Master,Extrasensory,Master,Hydro Pump,Master,Calm Mind,Master,Blizzard,Master,Double Team,Master,Substitute,Master,Dive,Master,Ominous Wind,Master,Mimic,Master,Curse,Master,Sheer Cold,Master,,,,,,,,,,,,
264,246,Larvitar,Rock Skin,Rock,Ground,0.6,72,Guts,-,First,3,Larvitar,Pupitar,Tyranitar,None,2,5,1,3,2,4,1,3,2,4,4,Amateur,Original,1,Larvitar,None,None,Bite,Starter,Leer,Starter,Sandstorm,Beginner,Screech,Beginner,Chip Away,Amateur,Rock Slide,Amateur,Scary Face,Amateur,Thrash,Amateur,Dark Pulse,Amateur,Payback,Amateur,Crunch,Amateur,Earthquake,Ace,Stone Edge,Ace,Hyper Beam,Ace,Stealth Rock,Pro,Spite,Pro,Focus Energy,Pro,,,,,,,,,,,,,,,,,,,,
265,247,Pupitar,Hard Shell,Rock,Ground,1.2,152,Shed Skin,-,Second,3,Larvitar,Pupitar,Tyranitar,None,3,6,2,4,2,5,2,5,2,5,5,Ace,Original,1,Pupitar,None,None,Bite,Starter,Leer,Starter,Sandstorm,Beginner,Screech,Beginner,Chip Away,Amateur,Rock Slide,Amateur,Scary Face,Amateur,Thrash,Amateur,Dark Pulse,Amateur,Payback,Amateur,Crunch,Amateur,Earthquake,Ace,Stone Edge,Ace,Hyper Beam,Ace,Dragon Dance,Pro,Iron Defense,Pro,Focus Energy,Pro,,,,,,,,,,,,,,,,,,,,
266,248,Tyranitar,Armor,Rock,Dark,2,202,Sand Stream,-,Final,3,Larvitar,Pupitar,Tyranitar,None,4,8,2,4,3,7,3,6,3,6,6,Pro,Original,2,Tyranitar,Mega Tyranitar,None,Bite,Starter,Tackle,Starter,Leer,Starter,Screech,Beginner,Sandstorm,Beginner,Fire Fang,Amateur,Thunder Fang,Amateur,Ice Fang,Amateur,Chip Away,Amateur,Rock Slide,Amateur,Scary Face,Amateur,Thrash,Amateur,Dark Pulse,Amateur,Payback,Amateur,Crunch,Amateur,Earthquake,Ace,Stone Edge,Ace,Hyper Beam,Ace,Giga Impact,Ace,Dragon Dance,Pro,Outrage,Pro,Superpower,Pro,,,,,,,,,,
267,249,Lugia,Diving,Psychic,Flying,5.2,216,Pressure,Multiscale,Unknown,1,Lugia,None,None,None,3,6,3,7,4,8,3,6,5,10,7,Master,Original,1,Lugia,None,None,Gust,Master,Dragon Rush,Master,Extrasensory,Master,Rain Dance,Master,Hydro Pump,Master,Aeroblast,Master,Punishment,Master,Ancient Power,Master,Safeguard,Master,Recover,Master,Future Sight,Master,Natural Gift,Master,Calm Mind,Master,Sky Attack,Master,Whirlwind,Master,Weather Ball,Master,Hurricane,Master,Twister,Master,Hidden Power,Master,Defog,Master,Strength,Master,Dive,Master,,,,,,,,,,
268,250,Ho-Oh,Rainbow,Fire,Flying,3.8,199,Pressure,Regenerator,Unknown,1,Ho-Oh,None,None,None,4,8,3,6,3,6,3,7,5,10,7,Master,Original,1,Ho-Oh,None,None,Gust,Master,Brave Bird,Master,Extrasensory,Master,Sunny Day,Master,Fire Blast,Master,Sacred Fire,Master,Punishment,Master,Ancient Power,Master,Safeguard,Master,Recover,Master,Future Sight,Master,Natural Gift,Master,Calm Mind,Master,Sky Attack,Master,Whirlwind,Master,Weather Ball,Master,Solar Beam,Master,Flash,Master,Hidden Power,Master,Defog,Master,Strength,Master,Fly,Master,,,,,,,,,,
269,251,Celebi,Time Travel,Psychic,Grass,0.6,5,Natural Cure,-,Unknown,1,Celebi,None,None,None,3,6,3,6,3,6,3,6,3,6,6,Master,Original,1,Celebi,None,None,Leech Seed,Master,Confusion,Master,Recover,Master,Heal Bell,Master,Safeguard,Master,Magical Leaf,Master,Ancient Power,Master,Baton Pass,Master,Natural Gift,Master,Heal Block,Master,Future Sight,Master,Healing Wish,Master,Leaf Storm,Master,Perish Song,Master,Double Team,Master,Trick Room,Master,Nature Power,Master,Worry Seed,Master,,,,,,,,,,,,,,,,,,
270,252,Treecko,Wood Gecko,Grass,None,0.5,5,Overgrow,Unburden,First,1,None,None,None,None,1,3,2,5,1,3,2,5,2,4,3,Beginner,Original,1,Treecko,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,253,Grovyle,Wood Gecko,Grass,None,0.9,21.6,Overgrow,Unburden,First,1,None,None,None,None,2,5,3,7,1,3,3,6,2,5,4,Beginner,Original,1,Grovyle,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,254,Sceptile,Forest,Grass,None,1.7,52.2,Overgrow,Unburden,First,1,None,None,None,None,3,6,4,8,2,4,3,7,3,6,5,Beginner,Original,1,Sceptile,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,255,Torchic,Chick,Fire,None,0.4,2.5,Blaze,Speed Boost,First,1,None,None,None,None,2,5,1,3,1,3,2,5,2,4,3,Beginner,Original,1,Torchic,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,256,Combusken,Young Fowl,Fire,Fighting,0.9,19.5,Blaze,Speed Boost,First,1,None,None,None,None,3,6,2,4,2,4,3,6,2,4,4,Beginner,Original,1,Combusken,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,257,Blaziken,Blaze,Fire,Fighting,1.9,52,Blaze,Speed Boost,First,1,None,None,None,None,4,8,2,5,2,5,3,7,2,5,5,Beginner,Original,1,Blaziken,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,258,Mudkip,Mud Fish,Water,None,0.4,7.6,Torrent,Damp,First,1,None,None,None,None,2,5,1,3,2,4,2,4,2,4,4,Beginner,Original,1,Mudkip,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,259,Marshtomp,Mud Fish,Water,Ground,0.7,28,Torrent,Damp,First,1,None,None,None,None,3,6,2,4,2,5,2,4,2,5,5,Beginner,Original,1,Marshtomp,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,260,Swampert,Mud Fish,Water,Ground,1.5,81.9,Torrent,Damp,First,1,None,None,None,None,3,7,2,4,3,6,3,6,3,6,7,Beginner,Original,1,Swampert,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,261,Poochyena,Bite,Dark,None,0.5,13.6,Run Away,Quick Feet,First,1,None,None,None,None,2,5,1,3,1,3,1,3,1,3,3,Beginner,Original,1,Poochyena,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,262,Mightyena,Bite,Dark,None,1,37,Intimidate,Quick Feet,First,1,None,None,None,None,3,6,2,5,2,5,2,4,2,4,5,Beginner,Original,1,Mightyena,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,263,Zigzagoon,Tiny Racoon,Normal,None,0.4,17.5,Pickup,Gluttony,First,1,None,None,None,None,1,3,2,5,1,3,1,3,1,3,3,Beginner,Original,1,Zigzagoon,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,264,Linoone,Rush,Normal,None,0.5,32.5,Pickup,Gluttony,First,1,None,None,None,None,2,5,3,7,2,4,2,4,2,4,6,Beginner,Original,1,Linoone,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,265,Wurmple,Worm,Bug,None,0.3,3.6,Shield Dust,Run Away,First,1,None,None,None,None,2,4,1,2,1,3,1,2,1,3,4,Beginner,Original,1,Wurmple,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,266,Silcoon,Cocoon,Bug,None,0.6,10,Shed Skin,-,First,1,None,None,None,None,1,3,1,2,2,5,1,2,1,2,4,Beginner,Original,1,Silcoon,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,267,Beautifly,Butterfly,Bug,Flying,1,28.4,Swarm,Rivalry,First,1,None,None,None,None,2,5,2,5,2,4,4,8,2,4,5,Beginner,Original,1,Beautifly,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,268,Cascoon,Cocoon,Bug,None,0.7,11.5,Shed Skin,-,First,1,None,None,None,None,1,3,1,2,2,5,1,2,1,2,4,Beginner,Original,1,Cascoon,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,269,Dustox,Poison Moth,Bug,Poison,1.2,31.6,Shield Dust,Compoundeyes,First,1,None,None,None,None,2,4,2,5,2,5,2,4,3,7,5,Beginner,Original,1,Dustox,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,270,Lotad,Water Weed,Water,Grass,0.5,2.6,Swift Swim,Rain Dish,First,1,None,None,None,None,1,3,1,3,1,3,1,3,2,4,3,Beginner,Original,1,Lotad,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,271,Lombre,Jolly,Water,Grass,1.2,32.5,Swift Swim,Rain Dish,First,1,None,None,None,None,2,4,2,4,2,4,2,5,2,5,5,Beginner,Original,1,Lombre,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,272,Ludicolo,Carefree,Water,Grass,1.5,55,Swift Swim,Rain Dish,First,1,None,None,None,None,2,5,2,5,2,5,3,6,3,7,6,Beginner,Original,1,Ludicolo,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,273,Seedot,Acorn,Grass,None,0.5,4,Chlorophyll,Early Bird,First,1,None,None,None,None,1,3,1,3,2,4,1,3,1,3,3,Beginner,Original,1,Seedot,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,274,Nuzleaf,Wily,Grass,Dark,1,28,Chlorophyll,Early Bird,First,1,None,None,None,None,2,5,2,5,1,3,2,5,1,3,5,Beginner,Original,1,Nuzleaf,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,275,Shiftry,Wickid,Grass,Dark,1.3,59.6,Chlorophyll,Early Bird,First,1,None,None,None,None,3,7,3,6,2,4,3,6,2,4,6,Beginner,Original,1,Shiftry,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,276,Taillow,TinySwallow,Normal,Flying,0.3,2.3,Guts,Scrappy,First,1,None,None,None,None,2,5,3,7,1,3,1,3,1,3,3,Beginner,Original,1,Taillow,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,277,Swellow,Swallow,Normal,Flying,0.7,19.8,Guts,Scrappy,First,1,None,None,None,None,3,6,4,9,2,4,2,5,2,4,4,Beginner,Original,1,Swellow,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,278,Wingull,Seagull,Water,Flying,0.6,9.5,Keen Eye,Hydration,First,1,None,None,None,None,1,3,3,7,1,3,2,5,1,3,3,Beginner,Original,1,Wingull,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,279,Pelipper,Water Bird,Water,Flying,1.2,28,Keen Eye,Drizzle,First,1,None,None,None,None,2,4,2,5,3,7,3,7,2,5,4,Beginner,Original,1,Pelipper,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,280,Ralts,Feeling,Psychic,Fairy,0.4,6.6,Synchronize,Trace,First,1,None,None,None,None,1,2,1,3,1,2,2,4,1,3,3,Beginner,Original,1,Ralts,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,281,Kirlia,Emotion,Psychic,Fairy,0.8,20.2,Synchronize,Trace,First,1,None,None,None,None,1,3,2,4,1,3,2,5,2,5,3,Beginner,Original,1,Kirlia,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,282,Gardevoir,Embrace,Psychic,Fairy,1.6,48.4,Synchronize,Trace,First,1,None,None,None,None,2,4,2,5,2,4,4,8,4,8,5,Beginner,Original,1,Gardevoir,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,283,Surskit,Pond Skater,Bug,Water,0.5,1.7,Swift Swim,Rain Dish,First,1,None,None,None,None,1,3,2,5,1,3,2,4,2,4,3,Beginner,Original,1,Surskit,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,284,Masquerain,Eyeball,Bug,Flying,0.8,3.6,Intimidate,Unnerve,First,1,None,None,None,None,2,4,3,6,2,4,3,7,3,6,5,Beginner,Original,1,Masquerain,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,285,Shroomish,Mushroom,Grass,None,0.4,4.5,Effect Spore,Poison Heal,First,1,None,None,None,None,1,3,1,3,2,5,1,3,2,5,5,Beginner,Original,1,Shroomish,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,286,Breloom,Mushroom,Grass,Fighting,1.2,39.2,Effect Spore,Poison Heal,First,1,None,None,None,None,4,9,2,5,3,6,2,4,2,4,4,Beginner,Original,1,Breloom,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,287,Slakoth,Slacker,Normal,None,0.8,24,Truant,-,First,1,None,None,None,None,2,5,1,3,2,5,1,3,1,3,5,Beginner,Original,1,Slakoth,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,288,Vigoroth,Wild Monkey,Normal,None,1.4,46.5,Vital Spirit,-,First,1,None,None,None,None,3,6,3,6,3,6,2,4,2,4,6,Beginner,Original,1,Vigoroth,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,289,Slaking,Lazy,Normal,None,2,130.5,Truant,-,First,1,None,None,None,None,5,10,3,6,3,6,3,6,2,4,9,Beginner,Original,1,Slaking,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,290,Nincada,Trainee,Bug,Ground,0.5,5.5,Compoundeyes,Run Away,First,1,None,None,None,None,2,4,1,3,4,8,1,3,1,3,3,Beginner,Original,1,Nincada,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,291,Ninjask,Ninja,Bug,Flying,0.8,12,Speed Boost,Infiltrator,First,1,None,None,None,None,3,6,5,10,1,3,2,4,2,4,4,Beginner,Original,1,Ninjask,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,292,Shedinja,Shed,Bug,Ghost,0.8,1.2,Wonder Guard,-,First,1,None,None,None,None,4,8,1,3,2,4,1,3,1,3,3,Beginner,Original,1,Shedinja,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,293,Whismur,Whisper,Normal,None,0.6,16.3,Soundproof,Rattled,First,1,None,None,None,None,2,4,1,2,1,2,2,4,1,2,5,Beginner,Original,1,Whismur,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,294,Loudred,Big Voice,Normal,None,1,40.5,Soundproof,Scrappy,First,1,None,None,None,None,2,5,2,4,1,3,2,5,1,3,6,Beginner,Original,1,Loudred,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
